Test Name,Benchmark,Percentage,AMAT,Max Cycle Count,L3 Accesses,L2 Private Hit Rate,L2 Shared Hit Rate,L2 MPKI,L2S MPKI,L2P MPKI
80_program,program,80,4.069520492544465,421790869,3638888,0.0017103863999028096,0.004857451492486292,0.7295439541477492,0.3638838890594216,0.36566006508832755
80_557_xz_r,557_xz_r,80,5.091472107536433,709505818,88443490,0.058045762909533234,0.7649694951132499,46.47491682906684,8.844334713746136,37.630582115320706
80_shared_data_microbench,shared_data_microbench,80,4.591585907204872,736126527,19159,6.797186787964127e-07,0.9999543061788811,41.93079665353107,0.0019158907772849764,41.928880762753785
80_557xleela,557xleela,80,5.087635854496349,708668601,87837219,0.056720690039512654,0.7663563326205486,46.37815958335805,8.783706006762351,37.5944535765957
50_527xleela,527xleela,50,5.4983092962240345,808486996,202260436,0.45312769830100724,0.06601289434162268,41.88114895412826,20.225808630713395,21.65534032341486
50_502xleela,502xleela,50,5.494666890403254,808105444,201555021,0.45400810132766406,0.0668270387813086,41.753798657218994,20.155214622142804,21.598584035076193
80_fill_private_microbench,fill_private_microbench,80,5.110856193624649,6671047232,8077,2.61041566797264e-08,0.9999927295421033,111.09409435306938,0.0008076990632306265,111.09328665400615
50_502_gcc_r,502_gcc_r,50,5.486615534158722,806205666,199890520,0.4580341201651738,0.06715633248302397,41.41679699637647,19.988888628814347,21.427908367562118
50_fill_private_microbench,fill_private_microbench,50,5.110856050960408,6671047190,8087,3.231514958066143e-07,0.9999927205376293,111.09405535213219,0.0008086991086518425,111.09324665302354
50_557_xz_r,557_xz_r,50,5.493427466615953,807313032,201261895,0.4553800832479951,0.0664487507245843,41.684466089237574,20.12596532291006,21.558500766327512
50_557xleela,557xleela,50,5.499046547258383,808810898,202379610,0.45373336776725026,0.06483672571342149,41.87891560987476,20.237891223798638,21.641024386076122
50_noah_scs,noah_scs,50,11.782341419657328,2681270419,866788134,2.021128111494129e-06,0.008549289678579895,174.10505648842414,86.67881209981782,87.42624438860634
80_noah_scs,noah_scs,80,9.039401420069765,1983210537,468328199,3.3350902147175465e-07,0.42576569313429885,128.3894660259677,46.83269555919329,81.55677046677441
50_527_cam4_r,527_cam4_r,50,5.495079550847456,808592764,201622728,0.45438493257342244,0.06614865188487647,41.75223109218765,20.16203434160364,21.590196750584013
50_program,program,50,4.07093846533567,421990508,3796064,0.003916656652885255,0.00011115542109203089,0.7592484448007774,0.37960312258256024,0.37964532221821706
20_541_leela_r,541_leela_r,20,6.39996700442683,990072606,377149823,0.17893031352432792,0.0,75.42946568688511,37.714732843442555,37.714732843442555
20_527xleela,527xleela,20,6.399171146609461,989562598,376896964,0.18031973633685625,0.0,75.3787912772456,37.6893956386228,37.6893956386228
20_557_xz_r,557_xz_r,20,6.402226110925359,989758862,377522788,0.17903414119145009,0.0,75.50378694039708,37.75189347019854,37.75189347019854
50_flush_and_reload,flush_and_reload,50,6.9746201128697844,718793510,132356385,1.4740279263694719e-05,5.968730019865142e-07,62.96310888750212,31.481545048503303,31.48156383899882
50_541_leela_r,541_leela_r,50,5.491969850030506,807255210,200955513,0.45555297888471313,0.06723247935607006,41.63903390309939,20.095297546630228,21.543736356469157
20_502_gcc_r,502_gcc_r,20,6.4022560098242955,990476703,377669458,0.17770420493545314,0.0,75.53375057848767,37.766875289243835,37.766875289243835
50_shared_data_microbench,shared_data_microbench,50,4.591122324792707,736106469,19172,6.15570049826135e-06,0.9999542389234451,41.897759724745434,0.0019171988571577614,41.89584252588828
20_557xleela,557xleela,20,6.40157061591076,990063643,377395410,0.1792719241388029,0.0,75.47843366289837,37.739216831449184,37.739216831449184
20_527_cam4_r,527_cam4_r,20,6.413233123995345,992192689,379657250,0.17566936573106323,0.0,75.93067452002111,37.96533726001056,37.96533726001056
20_flush_and_reload,flush_and_reload,20,6.976572594338094,711647615,132537339,3.81777748083953e-06,0.0,63.04917149765391,31.524585748826954,31.524585748826954
20_program,program,20,4.073790546134623,422573916,4108272,0.0015668141615502785,0.0,0.8216441281337676,0.4108220640668838,0.4108220640668838
25_527_cam4_r,527_cam4_r,25,6.402483687261261,990387642,377689075,0.17785074324649444,0.0,75.5372712827213,37.76863564136065,37.76863564136065
20_fill_private_microbench,fill_private_microbench,20,7.855256407433579,8422107311,1026008845,0.07644427778818075,0.0,205.20167339654037,102.60083669827019,102.60083669827019
25_557_xz_r,557_xz_r,25,6.403723018567093,990600926,378055732,0.17651034925974401,0.0,75.61032632283968,37.80516316141984,37.80516316141984
20_502xleela,502xleela,20,6.398905938499756,989791011,376971741,0.17913005743247504,0.0,75.39373607825678,37.69686803912839,37.69686803912839
25_502_gcc_r,502_gcc_r,25,6.3989436382006,989615110,377014818,0.1792171753824894,0.0,75.40220383231375,37.70110191615687,37.70110191615687
25_502xleela,502xleela,25,6.398122288689519,989133203,376801735,0.17939253906435046,0.0,75.35958592846978,37.67979296423489,37.67979296423489
20_shared_data_microbench,shared_data_microbench,20,4.585378092241542,736086455,19776,1.2892484005763666e-05,0.9999523340716338,41.49021379595122,0.0019775752957338906,41.48823622065548
20_noah_scs,noah_scs,20,12.689935155631236,2897879557,970268829,5.998334002925709e-07,0.0,194.05357974142774,97.02678987071387,97.02678987071387
25_557xleela,557xleela,25,6.407137540853829,991162036,378475812,0.17740284260017353,0.0,75.69441165525576,37.84720582762788,37.84720582762788
25_541_leela_r,541_leela_r,25,6.409178590643654,992158902,379006469,0.17567452923445395,0.0,75.80065194281956,37.90032597140978,37.90032597140978
25_527xleela,527xleela,25,6.399287733923874,989595362,376915842,0.18004446822010087,0.0,75.38255954260484,37.69127977130242,37.69127977130242
25_fill_private_microbench,fill_private_microbench,25,7.855256407433579,8422107311,1026008845,0.07644427778818075,0.0,205.20167339654037,102.60083669827019,102.60083669827019
25_flush_and_reload,flush_and_reload,25,6.976590543401986,711218435,132538992,3.817729866458375e-06,0.0,63.04995784421309,31.524978922106545,31.524978922106545
0_gapbs_all_cores,gapbs_all_cores,0,4.031937764970021,4756902719,3023571,0.019720866113906183,0,0.3023565951854287,0.0,0.3023565951854287
