initial-runs_100_4xgapbs,4xgapbs100_,4.036442425088761,1212759888
initial-runs_10_4xgapbs,4xgapbs_10_,4.036754913217824,1217005218
initial-runs_20_4xgapbs,4xgapbs_20_,4.036105996439966,1216614065
initial-runs_25_4xgapbs,4xgapbs_25_,4.036190493505757,1216624873
initial-runs_30_4xgapbs,4xgapbs_30_,4.033324789680605,1214893275
initial-runs_40_4xgapbs,4xgapbs_40_,4.033166766767246,1214910649
initial-runs_50_4xgapbs,4xgapbs_50_,4.033160580095789,1214843065
initial-runs_60_4xgapbs,4xgapbs_60_,4.033165338054177,1214908792
initial-runs_70_4xgapbs,4xgapbs_70_,4.0332653100812905,1214948671
initial-runs_75_4xgapbs,4xgapbs_75_,4.03296329480495,1214787363
initial-runs_80_4xgapbs,4xgapbs_80_,10.565892071296796,5412472659
initial-runs_90_4xgapbs,4xgapbs_90_,4.03443419768987,1214989549
initial-runs_0_4xgapbs,4xgapbss_0_,4.0356621684668434,1214888795
initial-runs_100_502_gcc_r,502_gcc_r100_,6.795599672426416,635265935
initial-runs_10_502_gcc_r,502_gcc_r_10_,7.616136308792672,1229149953
initial-runs_20_502_gcc_r,502_gcc_r_20_,6.413487806071544,991993090
initial-runs_25_502_gcc_r,502_gcc_r_25_,6.406693782737703,990772180
initial-runs_30_502_gcc_r,502_gcc_r_30_,6.403685157447715,989420884
initial-runs_40_502_gcc_r,502_gcc_r_40_,5.494065017442283,807519055
initial-runs_50_502_gcc_r,502_gcc_r_50_,5.4961722432592435,808305323
initial-runs_60_502_gcc_r,502_gcc_r_60_,5.501188891532897,809311064
initial-runs_70_502_gcc_r,502_gcc_r_70_,5.526195703194752,802527730
initial-runs_75_502_gcc_r,502_gcc_r_75_,5.089761532050192,708839423
initial-runs_80_502_gcc_r,502_gcc_r_80_,5.086956830512176,707860924
initial-runs_90_502_gcc_r,502_gcc_r_90_,5.454945839515609,742753784
initial-runs_0_502_gcc_r,502_gcc_rs_0_,6.958549137489821,662692446
initial-runs_100_502xleela,502xleela100_,6.79572585620361,634568182
initial-runs_10_502xleela,502xleela_10_,7.613425413524522,1227768003
initial-runs_20_502xleela,502xleela_20_,6.413573607504466,992200701
initial-runs_25_502xleela,502xleela_25_,6.410090764310315,991686393
initial-runs_30_502xleela,502xleela_30_,6.408654030327225,990218894
initial-runs_40_502xleela,502xleela_40_,5.495308596661543,807428198
initial-runs_50_502xleela,502xleela_50_,5.501146121336513,809116887
initial-runs_60_502xleela,502xleela_60_,5.49970785842795,808475233
initial-runs_70_502xleela,502xleela_70_,5.532535402200681,804284145
initial-runs_75_502xleela,502xleela_75_,5.092300852136084,709458941
initial-runs_80_502xleela,502xleela_80_,5.096477002207839,710164083
initial-runs_90_502xleela,502xleela_90_,5.454675706272685,742950641
initial-runs_0_502xleela,502xleelas_0_,6.958898159043873,662649120
initial-runs_100_527_cam4_r,527_cam4_r100_,6.7943001903265845,635443605
initial-runs_10_527_cam4_r,527_cam4_r_10_,7.601972588377887,1225836096
initial-runs_20_527_cam4_r,527_cam4_r_20_,6.4084255829434476,991384823
